부여번호,기업명,대표자명,주소,담당자,담당자연락처
10234706,설성푸드 주식회사,조성진,강원특별자치도 원주시 지정면 조엄로 347-2,박지원,02-2000-7508
10236087,주식회사 아이엔테크,조현대,경상남도 창원시 마산회원구 봉암공단4길 165 (봉암동),박지우,055-267-5340
10236073,주식회사 아크론,손재혁,경기도 성남시 분당구 대왕판교로645번길 12 (삼평동),전경근,010-****-****
10232797,소닉스코리아주식회사,노치현,경기도 의왕시 철도박물관로 12 (삼동),김정열,031-462-2501
10074955,서울소프트,노병진,"충청북도 충주시 중앙로 80,501호(성서동, 네오메디 클리닉센타)",노병진,02-6052-1193
10075845,(주)인프라시스템,김영우,서울특별시 영등포구 당산로 171 (당산동4가) 금강펜테리움IT타워 1102-1,김영우,070-4447-9005
10083688,코아글로벌(주),전성준,서울특별시 서초구 강남대로 311 (서초동),전성준,02-3473-9090
10235284,주식회사 지유,손종현,인천광역시 연수구 인천타워대로 323 (송도동),오아라,010-****-****
10235853,주식회사 보이노시스,SHINGRACEJUNGEUN,서울특별시 광진구 능동로 120 (화양동),유하린,02-582-5850
10235805,(주)제니스에스티,명유진,서울특별시 금천구 벚꽃로 278 (가산동),이상학,02-6224-4000
10099574,(주)디엑스테크,이상종,서울특별시 금천구 가산디지털2로 98 (가산동),송의준,070-5056-4308
10103433,(주)윈에코텍,이준호,인천광역시 서구 중봉대로 490 (청라동),이준호,031-8055-7323
10230573,주식회사 라임프렌즈,정영찬,충청남도 아산시 번영로86번길 27-3 (온천동),정영찬,02-6949-6812
10234873,주식회사 네오커넥트,이창호,서울특별시 금천구 가산디지털1로 225 (가산동),권희수,02-2039-0667
10234782,(주)하마랩,김민선,경기도 성남시 수정구 달래내로 46 (시흥동),임경섭,070-5151-5884
10232309,주식회사 나인와트,김영록,인천광역시 연수구 컨벤시아대로 204 (송도동),곽우민,070-8866-7226
10234155,주식회사 에스소프트,김지인,전라남도 담양군 담양읍 죽녹원로 152,문병용,070-4262-8646
10234898,(주)인사이터,남성전,서울특별시 마포구 매봉산로 37 (상암동),김종원,010-****-****
10235218,주식회사 넥시빌,임정현,"경기도 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린)",허준혁,010-****-****
10234087,후버솔루텍,임성원,서울특별시 서초구 사임당로8길 13 (서초동),송재홍,010-****-****
10235666,(주)라이크웹,권성한,서울특별시 강남구 봉은사로55길 17 (삼성동),오성준,070-7443-3137
10235719,(주)그로비,조미성,서울특별시 강남구 테헤란로7길 22 (역삼동),신아영,070-8151-2586
10235840,마켓링크,김종호,서울특별시 서대문구 경기대로 15 (충정로3가),이대범,02-2129-9706
10231321,(주)엠브이픽,안진범,부산광역시 수영구 수영로642번길 28 (광안동),조상민,010-****-****
10235883,(주)스톤헨지,형성욱,경기도 성남시 분당구 서현로 170 (서현동),형성욱,031-783-7970
10235888,두루이디에스 주식회사,배현철,경기도 안양시 동안구 학의로 282 (관양동),이용석,02-517-3272
10235902,(주)컴베이,김흥구,경기도 성남시 분당구 대왕판교로 670 (삼평동),김흥구,010-****-****
10235920,(주)위즈데이타,이진영,"서울특별시 서대문구 홍지문2길 51 (홍은동, 위즈하우스)",이진영,02-2279-5969
10235994,(주)비에이치소프트,소병혁,서울특별시 영등포구 여의대방로65길 13 (여의도동),고예진,02-6677-5533
10071500,지미디어(주),이인숙,경기도 성남시 분당구 매화로 45 (야탑동),한지유,031-724-3308
10235962,(주)소프트제국,최명수,경기도 고양시 덕양구 서정로 9 (행신동),유제성,031-972-0409
10063975,온라인바다(주),나영호,"서울특별시 금천구 서부샛길 606, 비동 2703호 (가산동)",김미연,02-861-4498
10092149,주식회사 지아이엠티,우기쁨,경기도 평택시 고덕중앙로 322 (고덕동),우요한,031-691-7233
10079948,(주)유클리드소프트,채은경,대전광역시 서구 계룡로 314 (갈마동),노미선,042-335-6589
10231278,(주)네피리티,강익선,제주특별자치도 제주시 중앙로 217 (이도이동),강익선,010-****-****
10235793,아이컴시스,정기택,서울특별시 금천구 서부샛길 606 (가산동),정기택,02-2022-9000
10235860,단시스템,김경래,"대전광역시 유성구 구즉로 25 (송강동, 송강그린아파트)",김경래,010-****-****
10235879,큐버스랩,전창섭,서울특별시 마포구 월드컵북로 45 (서교동),장진호,02-336-3660
10108318,(주)브레인벤쳐스,김원회,경기도 성남시 수정구 대왕판교로 815 (시흥동),안상민,070-4128-0515
10235964,그린다에이아이,강호진,대전광역시 유성구 대학로 99 (궁동),강호진,010-****-****
10236015,주식회사 오투플랫폼,김수명,부산광역시 연제구 안연로8번길 39 (연산동),이병학,051-742-7994
10236021,주식회사 시만,신휴성,경기도 고양시 일산서구 고양대로 283 (대화동),염선,010-****-****
10108983,(주)아울네스트,정지영,서울특별시 강남구 자곡로 174-10(자곡동),성지연,010-****-****
10232281,(주)투비스,김광식,대구광역시 동구 이노밸리로 322 (신서동),김광식,053-963-9337
10232603,주식회사 디알밸류,용미숙,경기도 안산시 상록구 한양대학로 55 (사동),용미숙,010-****-****
10235156,이코브( ECOBE),지관식,충청북도 음성군 맹동면 태정로 111,지관식,010-****-****
10083003,주식회사 올트,김철순,경상남도 진주시 하대로 80 (하대동),이성진,010-****-****
10235813,주식회사 캔디데이트,임준택,대전광역시 서구 만년로68번길 15-20 (만년동),임준택,010-****-****
10004772,(주)에이엔티홀딩스,고경환,서울특별시 마포구 잔다리로 89 (서교동),박상주,02-3281-1314
10235980,에이치케이랩주식회사,최현호,경기도 안성시 중앙로 327 (석정동),최현호,031-670-5297
10077208,(주)아이티엔제이,양희종,울산광역시 남구 왕생로 99 (달동) 5층,양희종,16880720
10108959,리브릿지 주식회사,이영호,경상남도 진주시 동부로169번길 12(충무공동) 윙스타워 A동 1103호,이상휘,055-763-8183
10091734,데이터에듀,윤종식,부산광역시 해운대구 센텀북대로 60 (재송동),최유리,051-523-4566
10079170,상상인테크(주),김용수,경기도 성남시 수정구 복정로20번길 20-10 (복정동),김용수,031-752-6676
10080708,레인보우시스템,천창중,대전광역시 유성구 테크노4로 17 (관평동),천창중,05040281650
10080630,주식회사 세미콜론즈,이재호,부산광역시 금정구 금정로 225 (구서동),손창빈,070-4108-1119
10072529,세중아이에스,설진현,대구광역시 수성구 알파시티1로 169 (대흥동),이명순,070-5079-9803
10234450,주식회사 프리스타일,엄수용,서울특별시 송파구 송파대로28길 13 (가락동),엄수용,02-401-4394
10082149,(주)두플,김형수,경기도 성남시 분당구 황새울로258번길 23 (수내동) 그라테아 201호,김바울,02-6925-4080
10235465,유한회사 지신,이승엽,인천광역시 연수구 송도과학로 80 (송도동),이승엽,010-****-****
10234892,(주)디에이치,하정숙,"대구광역시 동구 동촌로 260 (방촌동, 방촌역세영리첼아파트)",윤종열,010-****-****
10235730,주식회사에네이,전재혁,서울특별시 금천구 디지털로 178 (가산동),엄태용,070-7933-1616
10074205,주식회사 참코청하,정석봉,부산 강서구 생곡동  생곡산단로39번길 6,방재문,051-256-8400
10235821,(주)이누씨,신후랑,서울특별시 금천구 가산디지털1로 168 (가산동),신후랑,02-868-4952
10233954,주식회사 빅태블릿,문지호,대구광역시 수성구 달구벌대로528길 15 (만촌동),문지호,053-424-9994
10104246,(주)카라멜소프트,최재호,경기도 용인시 기흥구 흥덕2로 15 (영덕동),최재호,031-778-6994
10234232,두드림씨엔씨(주),김종회,서울특별시 금천구 가산디지털1로 2 (가산동),김도형,070-7848-2372
10234951,주식회사 마스터웨이,김지윤,경기도 부천시 원미구 부천로198번길 18 (춘의동),김지윤,02-333-1530
10234957,디자인루니,김소희,경기도 남양주시 다산중앙로123번길 22-26 (다산동),김소희,010-****-****
10089195,(주)지안플랫폼,지석근,인천광역시 부평구 주부토로 236 (갈산동),지석근,070-8286-3537
10077227,디에스티,김정희,부산광역시 북구 만덕3로16번길 1 (만덕동) 부산이노비즈센터 206호,이안석,070-4255-1731
10077243,(주)리얼인포,윤상진,대전광역시 중구 계룡로 825 (용두동),윤상진,042-334-5000
10082555,(주)에스티,김형철,서울특별시 영등포구 선유서로24길 24 (양평동1가),도호석,02-6952-6885
10235642,(주)모아시스템즈,장한사내,서울특별시 동대문구 왕산로 200 (전농동),김성민,010-****-****
10235687,피타그래프,김훈,대전광역시 유성구 지족로364번길 19 (지족동),정동훈,02-6959-5883
10105330,(주)더원,전경한,경기도 시흥시 서해안로 242 시화하이테크 지식산업센터 510호 (정왕동),김선익,031-434-7471
10235802,주식회사 코보시스,정재형,서울특별시 송파구 송파대로 201 (문정동),김정화,070-7732-5750
10235854,이니그마(주),임현진,경기도 성남시 수정구 창업로 54 (시흥동),임현진,031-8039-7370
10235861,(주)이로지트,임사권,서울특별시 서초구 서초중앙로 114 (서초동),임사권,02-6205-1725
10235875,주식회사 엠웨이브스,명남수,경기도 안산시 상록구 한양대학로 55 (사동),이동화,031-400-3970
10235924,(주)체인리움AI,구봉회,경기도 고양시 덕양구 삼원로 63 (원흥동),구봉회,070-8671-2255
10234965,주식회사 터빈크루,전기은,전라남도 나주시 그린로 317-13 (빛가람동),전기은,010-****-****
10235395,(주)클릭천사,이영삼,서울특별시 광진구 군자로 150 (군자동),이영삼,070-3437-3350
10235630,주식회사 패턴앤,남재룡,대구광역시 북구 대학로 80 (산격동),남재룡,053-955-2563
10235565,(주)에스앤피랩,이재영,서울특별시 송파구 중대로 135 (가락동),이선표,02-2038-2511
10235764,주식회사 데브스택,장승욱,대전광역시 유성구 문지로 193 (문지동),장승욱,02-6402-0656
10235770,블록펫,한동일,경기도 성남시 수정구 위례광장로 21-12 (창곡동),박희근,010-****-****
10235376,엑스트라볼드,"최세윤, 송동석",경기도 김포시 김포한강10로133번길 127 (구래동),최세윤,010-****-****
10233395,디씨엠(DCM),구근효,경상북도 경산시 경산로 136-8 (사정동),최선진,010-****-****
10097962,주식회사 엔피비컨설팅,문영숙,서울특별시 강서구 강서로 385 (마곡동),박은미,010-****-****
10099434,(주)이프립,곽옥희,서울특별시 강남구 테헤란로87길 36 (삼성동),곽옥희,02-523-7727
10231692,(주)에스엠해썹,장성묵,경기도 오산시 독산성로 425 (세교동),장성묵,031-378-4405
10081705,(주)팜아이앤씨,조원호,경상남도 양산시 양주2길 52-1 (중부동),이동윤,055-785-3270
10105195,(주)에프앤제이,박준호,대구광역시 북구 대학로 99-4 (산격동),박준호,010-****-****
10235099,(주)소프트자이온,이준호,서울특별시 영등포구 선유로33길 15 (양평동3가),조경수,070-5001-6436
10234845,주식회사 아이웹,조준,서울특별시 마포구 매봉산로 37 (상암동),김상현,070-4048-4456
10235029,주식회사 지미션,한준섭,서울특별시 성동구 뚝섬로1길 25 (성수동1가),이승연,02-2038-8451
10234766,주식회사 써드웍스,김민지,경기도 성남시 수정구 대왕판교로 815 (시흥동),이희현,010-****-****
10230771,(주)케이비드,임원순,대구광역시 수성구 고산로18길 3 (신매동),윤도영,02-1599-7311
10076062,아이원소프트뱅크(주),황명희,서울특별시 구로구 디지털로 285 (구로동) 에이스트윈타워 1차 405호,이혜리,070-4497-3111
10076161,네모시스템즈,조영욱,경상남도 창원시 성산구 완암로 50 (성산동) SK테크노파크 넥스동 1119호,조영욱,055-231-8991
10069142,주식회사 로드피아,김기덕,경기도 용인시 기흥구 흥덕중앙로 120 (영덕동),이상덕,031-494-7706
10077772,크리샤주식회사,방병혁,서울특별시 용산구 후암로 79-1(동자동) 4층,박미선,02-747-3660
10107021,모바일앱개발협동조합,최원서,서울특별시 마포구 매봉산로 31(상암동) 에스플렉스센터 시너지움동 7층,최원서,02-1661-5108
10235817,주식회사 스페이스시프트,이동훈,서울특별시 영등포구 양산로7길 3 (양평동3가),이동훈,010-****-****
10082063,주식회사 나인닷츠컨설팅,박현철,서울특별시 마포구 상암산로 48-6 (상암동),김지훈,02-2160-6200
